id,Booking_status,Probability
58359,0,0.11525128
58360,0,0.12842679
58361,1,0.7069424
58362,0,0.12586543
58363,0,0.15034026
58364,0,0.10091156
58365,1,0.58897054
58366,0,0.236198
58367,0,0.35365295
58368,0,0.046996713
58369,0,0.16662842
58370,0,0.023913609
58371,1,0.72866637
58372,1,0.90086305
58373,0,0.010785666
58374,1,0.9134862
58375,0,0.01252125
58376,1,0.6812438
58377,0,0.28023118
58378,1,0.9035363
58379,0,0.34408975
58380,0,0.04614844
58381,1,0.6265531
58382,1,0.77090317
58383,0,0.061953068
58384,1,0.5754244
58385,0,0.09616026
58386,0,0.2425466
58387,1,0.7881116
58388,0,0.35920286
58389,1,0.56750005
58390,0,0.28482106
58391,0,0.38682693
58392,1,0.86386055
58393,1,0.77517325
58394,1,0.8955552
58395,1,0.6961965
58396,1,0.727754
58397,0,0.44337264
58398,0,0.11637856
58399,0,0.018576998
58400,0,0.3782654
58401,1,0.8223321
58402,0,0.27317882
58403,1,0.8334133
58404,0,4.20953e-07
58405,1,0.64994955
58406,0,0.016840342
58407,0,0.34130138
58408,1,0.83929044
58409,1,0.54640377
58410,0,0.10835113
58411,1,0.5370212
58412,0,0.037063885
58413,0,0.0760414
58414,1,0.50231576
58415,1,0.8116792
58416,1,0.93021816
58417,0,0.4329855
58418,1,0.85216874
58419,0,0.4548901
58420,0,0.019888503
58421,0,0.1033588
58422,1,0.7386679
58423,0,0.31278163
58424,1,0.70868343
58425,1,0.7236176
58426,0,0.03279564
58427,0,0.010970882
58428,0,0.42720097
58429,1,0.86619484
58430,0,0.12705714
58431,0,0.162437
58432,1,0.52751744
58433,1,0.80019957
58434,1,0.9059636
58435,0,0.11005703
58436,0,0.3940101
58437,0,0.16955505
58438,0,0.046244413
58439,1,0.83206415
58440,0,0.113558665
58441,0,0.21900888
58442,1,0.91243786
58443,0,2.2701818e-06
58444,1,0.78718126
58445,0,0.28010738
58446,0,0.11334995
58447,0,0.3971056
58448,1,0.8128933
58449,0,0.4193743
58450,0,0.32174855
58451,1,0.85114086
58452,0,0.07018781
58453,0,0.2591279
58454,1,0.66354954
58455,0,0.0451359
58456,0,0.07682587
58457,0,0.015515568
58458,1,0.7587499
58459,0,0.13782255
58460,1,0.809257
58461,0,0.085431494
58462,1,0.94236344
58463,1,0.58568656
58464,1,0.8411112
58465,0,0.48176387
58466,0,0.15132403
58467,0,0.0031764521
58468,0,0.26078624
58469,1,0.92136896
58470,0,0.12067222
58471,1,0.7679043
58472,0,0.22083043
58473,0,0.16142544
58474,1,0.6949004
58475,0,0.010572594
58476,1,0.5214464
58477,0,0.015254481
58478,1,0.61816275
58479,0,0.21393123
58480,0,0.26958978
58481,0,0.14558111
58482,0,0.24459703
58483,1,0.5876376
58484,1,0.87297976
58485,0,9.674404e-26
58486,1,0.8722292
58487,0,0.25787324
58488,1,0.82989055
58489,1,0.50381416
58490,1,0.73148376
58491,1,0.8272888
58492,0,0.075028695
58493,0,0.46982947
58494,0,0.0002899728
58495,1,0.7612697
58496,0,0.027666487
58497,0,0.052224144
58498,0,0.03344396
58499,1,0.62573135
58500,0,1.1115022e-16
58501,0,3.6805392e-10
58502,1,0.70488197
58503,0,0.30901664
58504,1,0.50636405
58505,1,0.9443558
58506,0,0.30982012
58507,0,0.12505366
58508,0,0.3092523
58509,1,0.5816296
58510,0,0.014322496
58511,0,0.07572084
58512,0,0.022573452
58513,0,0.047654867
58514,0,0.29051214
58515,0,0.19497702
58516,0,0.0044480967
58517,1,0.90787816
58518,0,0.1607655
58519,0,0.33449334
58520,1,0.8180749
58521,0,0.016708197
58522,1,0.89450645
58523,0,0.06876079
58524,1,0.51042396
58525,0,0.4452432
58526,0,0.43217668
58527,0,0.024201537
58528,1,0.71502745
58529,0,0.364573
58530,0,0.10155011
58531,0,0.048439983
58532,0,0.043822136
58533,1,0.8890658
58534,0,0.2517391
58535,1,0.90541786
58536,0,0.06922353
58537,1,0.86067057
58538,1,0.8673696
58539,1,0.90041226
58540,1,0.7717426
58541,0,0.034873992
58542,0,0.40497342
58543,0,0.10557337
58544,1,0.80734205
58545,1,0.8163724
58546,0,0.4907114
58547,1,0.89461744
58548,0,0.028776757
58549,0,0.46905175
58550,0,0.216294
58551,0,0.47754434
58552,0,0.0076591163
58553,0,0.42897347
58554,0,0.49820396
58555,0,0.17554729
58556,1,0.8769178
58557,0,0.019843094
58558,1,0.5909248
58559,1,0.59844726
58560,0,0.22002156
58561,1,0.92186713
58562,0,0.14882559
58563,1,0.78832537
58564,0,0.07103305
58565,1,0.84772265
58566,1,0.53188115
58567,1,0.8236071
58568,1,0.5608433
58569,1,0.6496792
58570,0,0.38029975
58571,1,0.70195484
58572,1,0.79199106
58573,0,0.10431061
58574,0,0.2642879
58575,0,0.025676236
58576,0,0.18481924
58577,0,0.43139434
58578,1,0.94815105
58579,0,0.04720366
58580,1,0.9325678
58581,0,0.0030786407
58582,0,3.2558336e-08
58583,1,0.89225656
58584,0,0.2083712
58585,0,0.200411
58586,0,0.07195623
58587,0,0.16570173
58588,1,0.6168026
58589,1,0.80813926
58590,0,0.013661596
58591,1,0.77281064
58592,0,0.0011519454
58593,0,0.03273311
58594,1,0.68967766
58595,0,0.12224458
58596,1,0.60944957
58597,1,0.91884434
58598,0,0.17797975
58599,0,0.32549617
58600,0,0.37692904
58601,0,3.0330186e-37
58602,0,0.030488905
58603,0,0.2202841
58604,0,0.0066646836
58605,0,0.22936675
58606,0,0.07089658
58607,0,0.029881807
58608,0,0.21581122
58609,1,0.5112891
58610,0,0.1260081
58611,0,0.30318502
58612,0,0.23298854
58613,0,0.014058299
58614,1,0.9276919
58615,0,0.11658321
58616,0,0.35451767
58617,1,0.5169085
58618,0,0.4198477
58619,1,0.50871485
58620,1,0.6357429
58621,0,0.039564293
58622,0,0.13432454
58623,1,0.6707867
58624,0,1.5515736e-12
58625,0,0.055362627
58626,1,0.9106316
58627,0,0.4285309
58628,0,0.039904434
58629,1,0.6934154
58630,0,0.49473673
58631,0,0.00010766275
58632,0,0.24752235
58633,1,0.86585337
58634,0,0.14475738
58635,0,0.45383343
58636,1,0.8664299
58637,1,0.7149518
58638,0,0.023241958
58639,0,0.10860766
58640,0,0.14748472
58641,0,0.12298164
58642,0,0.11349769
58643,0,0.0039999955
58644,1,0.89785004
58645,1,0.86471844
58646,0,0.32131273
58647,0,0.22676395
58648,1,0.91031224
58649,0,0.47563305
58650,1,0.80146533
58651,0,0.22463386
58652,0,0.21756616
58653,1,0.8180467
58654,1,0.87552774
58655,1,0.583367
58656,0,0.47657833
58657,1,0.9170718
58658,1,0.69870657
58659,0,0.029519858
58660,0,0.39091632
58661,0,0.006457014
58662,0,0.1973067
58663,0,0.011036588
58664,0,0.35901538
58665,0,0.021668032
58666,0,0.01375196
58667,0,0.30660805
58668,1,0.777262
58669,0,0.043172237
58670,1,0.56729585
58671,1,0.9474246
58672,0,0.46145728
58673,0,0.28715587
58674,0,0.36204907
58675,0,0.43456686
58676,0,0.30465043
58677,1,0.69364995
58678,0,0.41188094
58679,1,0.6297538
58680,1,0.5577546
58681,0,0.22580507
58682,0,0.30547833
58683,0,0.067994334
58684,0,0.06280991
58685,0,0.021487067
58686,0,0.034650017
58687,0,0.12105354
58688,1,0.6450862
58689,1,0.7908357
58690,1,0.5234808
58691,0,0.38134906
58692,1,0.84024495
58693,1,0.67540574
58694,1,0.62855554
58695,0,0.31229088
58696,0,0.16418709
58697,1,0.91054106
58698,1,0.68850875
58699,1,0.60463554
58700,1,0.8931815
58701,1,0.90855116
58702,0,0.27983722
58703,0,0.16185515
58704,0,0.16056944
58705,0,0.015919527
58706,0,0.019955587
58707,0,0.09308755
58708,0,0.19912264
58709,0,0.11608093
58710,0,0.20691618
58711,0,0.31855872
58712,1,0.7059426
58713,0,0.26830646
58714,0,0.4803994
58715,1,0.9039878
58716,0,0.10583206
58717,1,0.82831866
58718,0,0.32544312
58719,0,0.14114225
58720,1,0.6418514
58721,1,0.8568475
58722,0,0.16951263
58723,0,0.24150391
58724,0,0.24802625
58725,1,0.6464031
58726,0,0.3692249
58727,0,0.086384594
58728,0,0.4881701
58729,1,0.8357144
58730,0,0.11054811
58731,0,0.0060277916
58732,0,0.12977703
58733,0,0.39014345
58734,0,0.17753232
58735,0,0.033370167
58736,1,0.87405115
58737,1,0.7460963
58738,0,0.15571745
58739,0,0.040488828
58740,0,0.21083039
58741,0,0.006481529
58742,0,0.024772804
58743,0,0.051123906
58744,0,0.22497551
58745,0,0.060198132
58746,0,0.095267914
58747,0,0.25340036
58748,0,0.46700925
58749,0,0.0068785413
58750,1,0.95351684
58751,1,0.7785288
58752,0,0.4882049
58753,0,0.30247253
58754,0,0.4829523
58755,0,0.17608441
58756,0,0.2084818
58757,1,0.89156723
58758,1,0.9574666
58759,0,0.097044446
58760,1,0.9418104
58761,0,0.3808311
58762,0,0.18094595
58763,1,0.9064743
58764,1,0.8381992
58765,0,0.17253222
58766,0,0.47639573
58767,0,0.10040661
58768,1,0.77761495
58769,0,0.21632941
58770,1,0.79673195
58771,0,0.041501958
58772,0,0.341767
58773,0,0.03246215
58774,0,0.15105149
58775,0,0.21963009
58776,0,0.3212479
58777,1,0.6577403
58778,0,0.0002940062
58779,0,0.09210946
58780,0,0.38198495
58781,0,0.4308273
58782,0,2.5500183e-05
58783,0,0.13519192
58784,0,0.34915584
58785,0,0.45109478
58786,0,0.2146257
58787,0,0.08505029
58788,0,0.054106433
58789,0,0.2294164
58790,0,0.1451781
58791,0,0.09435512
58792,1,0.65305394
58793,0,0.4553732
58794,0,0.40611812
58795,0,0.32069018
58796,1,0.6799836
58797,0,0.011044481
58798,0,0.07272722
58799,1,0.76336604
58800,0,0.113397695
58801,0,0.038588468
58802,0,0.3638097
58803,0,0.01138383
58804,1,0.7380688
58805,0,0.41757834
58806,1,0.8067278
58807,0,0.3104571
58808,0,0.053014394
58809,0,0.3467363
58810,0,0.097534075
58811,1,0.5055688
58812,0,0.25018084
58813,0,0.051972482
58814,0,0.32513914
58815,0,0.39137596
58816,0,0.1777859
58817,0,8.566858e-05
58818,1,0.6153936
58819,0,0.14341252
58820,0,0.1933129
58821,0,0.011609602
58822,0,0.06623197
58823,0,0.011493198
58824,1,0.6161589
58825,0,0.14537728
58826,0,2.8231977e-08
58827,0,0.30407548
58828,0,0.2277634
58829,0,0.18670093
58830,0,0.24658035
58831,0,0.1308498
58832,0,0.03532846
58833,0,0.2504659
58834,1,0.917784
58835,0,0.36354244
58836,1,0.6764116
58837,0,0.07176683
58838,0,0.09687091
58839,0,0.24101214
58840,0,0.044909947
58841,1,0.8433484
58842,1,0.8226561
58843,0,0.1932163
58844,1,0.93142146
58845,0,0.3513104
58846,0,0.35664707
58847,0,0.29385513
58848,0,0.42327544
58849,0,0.015150111
58850,1,0.5256783
58851,0,0.3280364
58852,1,0.5072212
58853,0,0.24612544
58854,0,0.0027509534
58855,0,0.32591403
58856,0,0.23587951
58857,1,0.5926709
58858,0,0.15657836
58859,1,0.95885587
58860,1,0.6329654
58861,0,0.3618021
58862,0,0.066585
58863,0,0.16598175
58864,0,0.04322652
58865,0,0.22223464
58866,0,0.14231145
58867,0,0.10905024
58868,1,0.6210556
58869,0,0.26523566
58870,0,0.434743
58871,1,0.8317089
58872,0,0.00593275
58873,0,0.32744944
58874,0,0.120068006
58875,1,0.6349941
58876,1,0.536655
58877,1,0.5084303
58878,0,0.204313
58879,0,0.3843498
58880,0,0.42975357
58881,1,0.81776077
58882,0,0.05701262
58883,0,0.22143188
58884,0,0.035977513
58885,0,0.019471966
58886,0,0.45340943
58887,0,0.42294604
58888,1,0.81590337
58889,1,0.7616878
58890,1,0.5328905
58891,0,0.3636866
58892,1,0.7463779
58893,1,0.6321407
58894,0,0.012271663
58895,1,0.9460329
58896,0,0.10550468
58897,0,0.032513846
58898,0,0.13792218
58899,0,0.28376964
58900,0,0.4718538
58901,1,0.60242146
58902,1,0.9430206
58903,1,0.50602543
58904,1,0.8644367
58905,0,0.4037098
58906,1,0.6965402
58907,0,0.3871582
58908,1,0.7805365
58909,0,0.115069196
58910,0,0.4042861
58911,0,0.26970717
58912,0,0.04527396
58913,0,0.4273801
58914,1,0.72977436
58915,0,0.30691922
58916,1,0.8249013
58917,0,0.40031603
58918,0,0.27549583
58919,0,0.26317242
58920,0,0.35132253
58921,1,0.52995163
58922,0,0.3208179
58923,1,0.8219309
58924,1,0.6998853
58925,1,0.687923
58926,0,0.4929362
58927,1,0.6101148
58928,0,0.06722244
58929,0,0.27864727
58930,0,0.074937165
58931,0,0.2378441
58932,0,0.11829365
58933,1,0.77977026
58934,1,0.7908675
58935,1,0.9520308
58936,0,0.13941549
58937,1,0.8607628
58938,0,0.010313512
58939,0,0.3880752
58940,1,0.84257746
58941,0,0.32003382
58942,1,0.86116314
58943,0,0.32664078
58944,0,0.28364524
58945,1,0.7783294
58946,0,0.0759475
58947,1,0.64484996
58948,1,0.75712574
58949,0,0.06771935
58950,0,0.19426593
58951,0,0.15808271
58952,0,0.3638142
58953,0,0.04536718
58954,1,0.5371042
58955,0,0.40571475
58956,1,0.9576474
58957,1,0.7909614
58958,0,0.03236549
58959,0,0.42928854
58960,0,0.20295939
58961,0,0.0034987058
58962,0,0.34715098
58963,0,0.042199574
58964,1,0.88039035
58965,0,0.11678297
58966,1,0.7478516
58967,0,0.4272364
58968,0,0.011371011
58969,1,0.7421206
58970,0,0.13073082
58971,1,0.81632954
58972,0,0.08805131
58973,1,0.67137873
58974,0,0.2512868
58975,1,0.9652418
58976,0,0.33385855
58977,0,0.24423164
58978,0,0.21354736
58979,0,0.036365945
58980,1,0.8606508
58981,0,0.36881903
58982,1,0.7453692
58983,1,0.5756482
58984,0,0.02868437
58985,0,0.38117635
58986,0,0.38616115
58987,1,0.6968414
58988,0,0.014335737
58989,0,0.15409845
58990,0,0.14993237
58991,0,0.012286804
58992,1,0.7352983
58993,1,0.89034224
58994,0,0.062876046
58995,1,0.81776077
58996,0,0.1835986
58997,0,0.44657898
58998,1,0.8056185
58999,0,0.3387925
59000,0,0.0041844607
59001,1,0.59452766
59002,0,0.2924819
59003,1,0.5234413
59004,0,0.12501164
59005,1,0.6803827
59006,1,0.52867573
59007,1,0.85466146
59008,0,0.23004176
59009,0,0.1461685
59010,1,0.5870911
59011,0,0.07844
59012,0,0.051403686
59013,1,0.82883394
59014,1,0.73934484
59015,0,0.343495
59016,0,0.014629899
59017,0,0.4146112
59018,0,0.46768945
59019,0,0.49072403
59020,0,0.068448275
59021,1,0.5746701
59022,1,0.5868179
59023,0,0.45921376
59024,0,0.28514978
59025,0,0.33815092
59026,1,0.82406366
59027,0,0.33477408
59028,1,0.528964
59029,0,0.039344344
59030,0,0.3294793
59031,1,0.7363477
59032,0,0.40064263
59033,1,0.54022443
59034,0,0.037640635
59035,0,0.056387283
59036,1,0.8988477
59037,1,0.91389775
59038,1,0.727589
59039,0,0.25834343
59040,0,0.015323598
59041,0,0.13980313
59042,1,0.6505466
59043,0,0.4714965
59044,0,0.2494128
59045,0,0.44182405
59046,0,0.3103424
59047,0,0.044770055
59048,0,0.012360851
59049,0,0.19466648
59050,1,0.50370437
59051,0,0.38828817
59052,1,0.9682113
59053,1,0.8837472
59054,0,0.07202722
59055,1,0.81908303
59056,1,0.85952294
59057,1,0.7851039
59058,1,0.88412875
59059,0,0.0048075463
59060,1,0.7079694
59061,0,0.3826997
59062,0,0.3153998
59063,0,0.20194411
59064,0,0.25332063
59065,1,0.6381863
59066,0,0.22437929
59067,0,0.16278872
59068,0,0.24382111
59069,0,0.30019516
59070,0,0.3649747
59071,0,0.09000557
59072,0,0.077390686
59073,0,0.036538046
59074,0,0.06488113
59075,0,0.31631544
59076,0,0.3384596
59077,0,0.277369
59078,1,0.6456129
59079,0,0.17349124
59080,0,0.033628352
59081,0,0.15758628
59082,1,0.80534637
59083,0,0.3177298
59084,0,0.3995725
59085,0,0.18428658
59086,1,0.5771476
59087,1,0.83585453
59088,0,0.04390647
59089,0,0.24290836
59090,0,0.25741884
59091,0,0.16604616
59092,0,0.15858081
59093,0,0.4669876
59094,0,0.15681784
59095,0,0.15087235
59096,0,0.061742935
59097,0,0.38310066
59098,1,0.6018108
59099,0,0.0018530454
59100,0,0.03356236
59101,1,0.73969704
59102,1,0.5879709
59103,1,0.694328
59104,0,0.30224833
59105,0,0.4001984
59106,1,0.7063228
59107,0,0.10855431
59108,1,0.7113384
59109,1,0.80492043
59110,1,0.7580593
59111,0,0.2105796
59112,0,0.00025413244
59113,0,0.061792713
59114,0,0.47096467
59115,0,0.021383993
59116,1,0.72491884
59117,0,0.1216513
59118,0,0.048317373
59119,0,0.33303115
59120,0,0.19653234
59121,1,0.90980524
59122,0,0.018795047
59123,1,0.52264255
59124,0,0.33358845
59125,0,0.21498416
59126,0,0.009465001
59127,1,0.7520015
59128,0,0.005792638
59129,0,2.7470647e-05
59130,0,0.32239982
59131,0,0.0574251
59132,0,0.0011622676
59133,0,0.22638386
59134,1,0.91934115
59135,0,0.13216157
59136,1,0.7107709
59137,0,0.46102118
59138,1,0.8573368
59139,1,0.7297996
59140,0,0.13196093
59141,0,0.0050858343
59142,0,0.20378931
59143,0,0.024600701
59144,1,0.73146075
59145,0,0.012528168
59146,0,0.00055319874
59147,0,0.21029645
59148,1,0.6786641
59149,0,0.3220955
59150,1,0.84325916
59151,0,0.3094974
59152,0,4.9595164e-05
59153,0,0.31428346
59154,0,0.090102434
59155,0,0.29392394
59156,0,0.08941769
59157,0,0.011024073
59158,0,0.031485483
59159,0,0.18340471
59160,0,0.01533657
59161,0,0.27328965
59162,0,0.0023736106
59163,0,0.0272917
59164,0,0.43042663
59165,0,0.02112722
59166,1,0.80627453
59167,0,0.059882335
59168,1,0.5696598
59169,0,0.26856735
59170,0,0.09224588
59171,1,0.6570903
59172,0,0.171512
59173,0,0.12998483
59174,0,0.3478852
59175,1,0.8732492
59176,0,0.277379
59177,0,2.0552746e-07
59178,0,0.13091627
59179,0,0.07472484
59180,0,0.06701839
59181,1,0.7384641
59182,0,0.097131595
59183,0,0.01327204
59184,0,0.4054941
59185,0,0.3741704
59186,0,0.39068714
59187,1,0.7218616
59188,1,0.61305004
59189,1,0.9510973
59190,0,0.07583789
59191,1,0.9285826
59192,0,0.38786572
59193,1,0.6432322
59194,0,0.4012453
59195,0,0.39746478
59196,0,0.3318973
59197,0,0.24218334
59198,0,0.035924442
59199,1,0.87788165
59200,0,0.23856904
59201,0,0.29010963
59202,1,0.92881954
59203,0,0.020463275
59204,0,0.019816268
59205,0,0.27085555
59206,0,0.23299167
59207,1,0.793523
59208,0,0.2776435
59209,0,0.32542577
59210,0,0.47907117
59211,1,0.8769294
59212,0,0.18809819
59213,0,0.15605618
59214,0,0.43743482
59215,1,0.54819083
59216,0,0.07572046
59217,1,0.884818
59218,0,0.26823857
59219,0,0.20810291
59220,0,0.15244135
59221,0,0.07961922
59222,0,0.18070967
59223,0,0.2642867
59224,0,0.3353814
59225,0,0.07358775
59226,1,0.88044703
59227,0,0.20576188
59228,0,0.25239295
59229,0,0.24007018
59230,0,0.1858172
59231,0,0.10318132
59232,0,0.27114424
59233,1,0.600288
59234,1,0.7743123
59235,0,0.047583207
59236,0,0.07286839
59237,0,0.034984846
59238,0,0.08702761
59239,0,0.19661108
59240,0,0.4491638
59241,1,0.8886163
59242,0,0.050429437
59243,1,0.8670288
59244,0,0.040517867
59245,1,0.54191464
59246,1,0.58672094
59247,0,8.467464e-05
59248,0,0.0032754897
59249,0,0.32864007
59250,0,0.009840155
59251,0,0.31528533
59252,1,0.83065546
59253,0,0.23653503
59254,0,0.1362149
59255,0,3.361364e-34
59256,0,0.027903814
59257,0,0.39650762
59258,0,0.37694997
59259,0,0.4342884
59260,0,0.13147162
59261,0,0.0178888
59262,1,0.5307313
59263,0,0.19294009
59264,0,0.10053701
59265,1,0.75916886
59266,1,0.7852642
59267,1,0.729038
59268,0,0.011171171
59269,1,0.7751735
59270,1,0.58154
59271,0,0.19793898
59272,1,0.797395
59273,1,0.5439809
59274,0,0.20692374
59275,0,0.14468096
59276,0,0.36338246
59277,0,0.056004096
59278,0,0.26558077
59279,1,0.65515393
59280,0,0.25728992
59281,0,0.3280888
59282,0,0.44657072
59283,1,0.62889177
59284,1,0.69917816
59285,0,0.3611974
59286,1,0.93769276
59287,0,0.10816216
59288,0,0.10577086
59289,1,0.7015036
59290,0,3.5202854e-07
59291,0,0.15971959
59292,0,0.47077623
59293,0,0.2646353
59294,1,0.9022399
59295,0,0.36595294
59296,1,0.83612454
59297,1,0.8586261
59298,0,0.02634729
59299,1,0.6716599
59300,0,0.061031815
59301,0,0.2731716
59302,1,0.64922565
59303,0,0.028551504
59304,0,0.432411
59305,0,0.4955325
59306,0,0.12200494
59307,0,0.22258888
59308,0,0.0063982685
59309,1,0.7831389
59310,0,0.07124945
59311,1,0.5003892
59312,1,0.72199446
59313,0,0.06930047
59314,0,0.25403506
59315,0,0.009313236
59316,0,0.20562522
59317,0,0.12725037
59318,1,0.6487638
59319,0,0.25923148
59320,1,0.5157398
59321,1,0.82456535
59322,1,0.75662386
59323,1,0.8431657
59324,1,0.8739377
59325,1,0.5115983
59326,0,0.041301724
59327,0,0.2145292
59328,0,0.1928124
59329,0,0.18484065
59330,0,0.35270864
59331,0,0.43919238
59332,1,0.72797465
59333,0,0.10617551
59334,0,0.08932679
59335,1,0.6913474
59336,0,0.27609614
59337,0,0.2290352
59338,0,0.05269123
59339,1,0.56919307
59340,1,0.8223046
59341,1,0.6649897
59342,1,0.9230667
59343,0,0.074831635
59344,1,0.6173834
59345,1,0.8146328
59346,0,0.032721728
59347,1,0.5691597
59348,0,0.08974693
59349,1,0.7102844
59350,0,0.2071911
59351,0,0.08026368
59352,0,0.26082647
59353,1,0.8547415
59354,0,0.4408185
59355,0,0.07771085
59356,0,0.007529508
59357,0,0.19047117
59358,1,0.6253663
59359,0,0.23775725
59360,1,0.8548285
59361,1,0.85539395
59362,1,0.6736511
59363,1,0.80381197
59364,0,0.31284368
59365,0,0.18328187
59366,0,0.07730787
59367,1,0.6142238
59368,0,0.009288053
59369,0,0.072915725
59370,1,0.549778
59371,1,0.713839
59372,0,0.009428493
59373,1,0.70720273
59374,1,0.7175073
59375,0,0.42733654
59376,1,0.8883817
59377,0,0.07334104
59378,0,0.09575048
59379,1,0.61399823
59380,1,0.81538194
59381,1,0.86388004
59382,0,0.071329825
59383,0,0.33676538
59384,0,0.10730987
59385,0,0.20562038
59386,0,0.26023495
59387,0,0.14826235
59388,0,0.4709564
59389,0,0.0034097168
59390,1,0.8226971
59391,0,0.033635475
59392,0,0.25448373
59393,0,0.47247627
59394,0,0.20172727
59395,1,0.5322569
59396,1,0.6542669
59397,1,0.5302309
59398,1,0.80976
59399,1,0.6156646
59400,1,0.62989104
59401,0,0.11924157
59402,0,0.4744384
59403,0,0.29698142
59404,1,0.85021794
59405,0,0.43020383
59406,1,0.8038082
59407,0,0.10922715
59408,1,0.8241832
59409,0,0.27761358
59410,1,0.91805345
59411,0,0.45126873
59412,0,0.2626635
59413,1,0.543697
59414,1,0.84141856
59415,0,0.060075764
59416,0,0.11473075
59417,1,0.76051223
59418,1,0.85247725
59419,1,0.5013829
59420,0,0.07831083
59421,1,0.6055581
59422,1,0.82371634
59423,1,0.62854654
59424,0,0.20296405
59425,0,0.04042047
59426,1,0.55289274
59427,1,0.5551638
59428,1,0.5985224
59429,0,0.37465325
59430,1,0.634064
59431,1,0.63656676
59432,1,0.9280679
59433,1,0.55693346
59434,0,0.11513398
59435,1,0.96879965
59436,0,0.37991223
59437,0,0.22519162
59438,0,0.048321597
59439,0,0.15687129
59440,0,0.07123881
59441,1,0.5403283
59442,0,0.024199361
59443,0,0.4387263
59444,0,0.33557284
59445,1,0.5244143
59446,0,0.12348291
59447,1,0.8772496
59448,1,0.7243564
59449,1,0.9165469
59450,1,0.9085261
59451,0,0.06466071
59452,0,0.14835148
59453,0,0.45074704
59454,0,0.027753672
59455,1,0.6835559
59456,0,0.09025481
59457,1,0.93947953
59458,0,0.43432674
59459,0,0.16573134
59460,0,0.08015377
59461,1,0.92861634
59462,0,0.13028003
59463,0,0.48863247
59464,0,0.025479903
59465,1,0.5269075
59466,0,0.045148943
59467,0,0.21772474
59468,1,0.73840165
59469,0,0.07696983
59470,0,0.0882814
59471,1,0.55642045
59472,1,0.90486383
59473,1,0.8953386
59474,0,0.26029113
59475,1,0.9653356
59476,0,0.040221676
59477,1,0.7585311
59478,0,0.25730723
59479,0,0.16185802
59480,0,0.31353006
59481,0,0.17305976
59482,1,0.6887495
59483,1,0.727453
59484,0,0.02376859
59485,0,0.009348918
59486,0,0.12805301
59487,0,0.497103
59488,0,0.12030533
59489,0,0.19343817
59490,0,0.173785
59491,1,0.8285268
59492,0,0.43473133
59493,1,0.59440875
59494,1,0.7732968
59495,1,0.9231114
59496,1,0.85906005
59497,1,0.6250009
59498,0,0.2235796
59499,0,0.046542726
59500,0,0.111624755
59501,0,0.28778064
59502,1,0.93391985
59503,0,0.27780712
59504,1,0.695959
59505,1,0.7477904
59506,1,0.7864779
59507,0,0.24675219
59508,1,0.7299842
59509,1,0.5456785
59510,1,0.81780416
59511,1,0.53482294
59512,0,0.17302637
59513,0,0.4239578
59514,0,0.2525495
59515,0,0.108741984
59516,0,0.18808684
59517,0,0.26945853
59518,1,0.5326239
59519,1,0.5926709
59520,0,0.16307369
59521,1,0.65135515
59522,0,0.064383954
59523,0,0.36201495
59524,0,0.059486233
59525,0,9.100848e-06
59526,0,0.24869664
59527,0,0.3061948
59528,0,0.01887054
59529,0,0.06268601
59530,0,0.35967812
59531,0,0.4426784
59532,0,0.10054307
59533,0,0.27611145
59534,1,0.6410043
59535,0,0.26980877
59536,0,0.24902828
59537,0,0.18121535
59538,0,0.0018896251
59539,0,0.05650451
59540,1,0.68271744
59541,0,0.10368017
59542,0,0.30526787
59543,1,0.79213005
59544,1,0.6143863
59545,0,0.07834886
59546,0,0.15018682
59547,0,0.009737613
59548,0,0.30255654
59549,1,0.6615565
59550,0,0.29134437
59551,0,0.31767634
59552,0,3.6870177e-05
59553,0,0.4584807
59554,1,0.7307225
59555,0,0.16690722
59556,1,0.524703
59557,0,0.24688546
59558,1,0.86688226
59559,0,0.39767864
59560,0,0.040537234
59561,1,0.8129162
59562,1,0.7285859
59563,1,0.70282984
59564,1,0.6049091
59565,0,0.35232598
59566,0,0.052670214
59567,0,0.48323548
59568,1,0.8318895
59569,1,0.78753316
59570,0,0.28000075
59571,1,0.9019587
59572,1,0.72513425
59573,0,0.23377228
59574,0,0.09318989
59575,0,0.42630097
59576,1,0.6052164
59577,1,0.72333443
59578,0,0.19244282
59579,0,0.0858508
59580,0,0.1077481
59581,0,0.0380455
59582,1,0.66429967
59583,0,0.22100507
59584,1,0.5297169
59585,1,0.74371684
59586,1,0.7023239
59587,1,0.88911086
59588,0,0.2712465
59589,0,0.48133224
59590,1,0.94002336
59591,1,0.51748884
59592,0,0.45867288
59593,1,0.67126465
59594,1,0.59327745
59595,0,0.25306642
59596,0,0.4692543
59597,1,0.843304
59598,0,0.41644353
59599,0,0.32026342
59600,0,0.25246835
59601,1,0.82328314
59602,1,0.51040894
59603,1,0.7775417
59604,0,0.34351355
59605,0,0.28724226
59606,0,0.071104385
59607,0,0.34401318
59608,0,0.4895834
59609,0,0.1980902
59610,0,0.2410486
59611,0,0.00895529
59612,1,0.78225344
59613,0,0.12844299
59614,1,0.72355634
59615,0,0.2171596
59616,1,0.93863934
59617,0,0.15934142
59618,0,0.32288858
59619,0,0.12749009
59620,1,0.515089
59621,1,0.5260328
59622,0,0.32384503
59623,0,0.37158743
59624,1,0.7038675
59625,0,0.06704494
59626,1,0.8110664
